Words;Score
najbardziej;12063
przecież;11999
czasem;11946
czasie;11788
dni;11779
ludzie;11724
dziękuję;11708
wam;11686
was;11683
końcu;11603
podczas;11480
dość;11242
mimo;11226
ponieważ;11158
jakiś;11157
poza;10985
np;10908
tutaj;10878
pierwszy;10873
strony;10856
ona;10856
miał;10856
lubię;10848
kiedyś;10796
miałam;10782
takich;10764
temat;10760
zrobić;10742
ciebie;10737
dnia;10731
taka;10728
mieć;10693
inne;10678
miejsce;10612
chodzi;10585
dlaczego;10551
jakie;10514
książki;10508
cały;10451
p;10435
dzisiaj;10435
swoją;10421
należy;10398
mojej;10210
którego;10210
raczej;10154
osób;10100
dopiero;10055
szybko;10052
pewno;10052
muszę;9794
pewnie;9779
chce;9765
ty;9759
mogą;9730
musi;9671
ile;9611
czego;9519
świata;9494
którą;9458
dalej;9402
mniej;9364
lepiej;9297
swoich;9286
ostatnio;9276
warto;9257
wszyscy;9228
później;9188
wcześniej;9154
ok;9144
nadzieję;9111
stanie;9084
jednym;9003
pani;8925
między;8921
jakieś;8919
świat;8886
swoim;8878
m;8862
tę;8844
zbyt;8817
lecz;8761
jakoś;8750
koniec;8736
samo;8728
coraz;8703
chociaż;8645
razie;8600
cię;8541
prawie;8508
masz;8489
słowa;8466
jeżeli;8322
jakby;8285
nikt;8227
zdjęcia;8221
iż;8210
zupełnie;8196
pierwsze;8181
miała;8169
mojego;8157
pan;8152
gdyby;8122
moich;8029
sobą;8008
kilku;7978
mało;7950
świecie;7943
jedynie;7942
myślę;7941
część;7914
takiego;7788
my;7772
każdym;7743
początku;7735
minut;7733
r;7702
życiu;7672
jaki;7631
mówi;7622
dwóch;7579
nią;7563
tą;7558
swojej;7557
człowiek;7501
widać;7493
prawda;7493
został;7484
osoby;7468
dwie;7467
one;7429
nieco;7409
końca;7341
wydaje;7291
przede;7266
nasze;7173
swój;7100
książka;7052
udało;7041
możemy;7029
polski;6983
przypadku;6961
około;6907
ogóle;6858
długo;6850
wygląda;6848
gdyż;6843
miejsca;6838
jednej;6789
człowieka;6786
razy;6782
takim;6764
rok;6753
jedna;6748
chcę;6747
części;6735
ponad;6733
chwili;6697
samym;6683
drugiej;6683
miejscu;6680
natomiast;6668
trzy;6606
ciasto;6593
taką;6592
dokładnie;6574
brak;6554
bloga;6546
inaczej;6523
powiedzieć;6512
szczęście;6502
swojego;6498
całkiem;6472
nadal;6466
wieku;6458
bym;6448
niech;6388
byłam;6383
ziemi;6371
twoje;6368
chwilę;6367
dobre;6365
myśli;6363
jedną;6358
szczególnie;6346
oto;6327
trudno;6320
jesteś;6313
okazji;6308
robi;6290
wciąż;6286
wody;6262
da;6237
lata;6216
oni;6207
polecam;6194
nowe;6188
razu;6083
uwagę;6017
jesteśmy;5988
s;5987
wcale;5961
większość;5942
wśród;5906
innego;5901
wie;5882
przynajmniej;5870
wiadomo;5839
kolejne;5837
następnie;5821
gdzieś;5803
mocno;5801
oczy;5788
według;5783
podoba;5780
serdecznie;5779
zamiast;5778
rzecz;5774
nimi;5748
jedno;5740
proszę;5732
zwłaszcza;5731
jednego;5726
wczoraj;5722
skoro;5711
problem;5694
dodać;5670
takiej;5658
bowiem;5653
piękne;5652
wrażenie;5633
zł;5621
innym;5620
zwykle;5604
różnych;5598
robić;5591
znowu;5547
dziecko;5542
postaci;5528
pytanie;5515
blogu;5496
wraz;5492
zatem;5486
fakt;5440
każdego;5434
najlepiej;5422
kraju;5403
naszej;5398
moją;5398
film;5393
powodu;5385
podobnie;5382
historii;5381
całe;5379
kolejny;5358
została;5343
całą;5322
celu;5316
przykład;5296
zaś;5290
widzę;5288
naszych;5285
naszego;5283
powiedział;5269
właściwie;5266
uwielbiam;5255
in;5255
cóż;5235
zresztą;5227
pomysł;5213
daje;5212
znów;5210
obecnie;5177
wiesz;5141
tez;5129
czasami;5119
życzę;5104
dobra;5025
znaleźć;5018
nasz;5008
zdecydowanie;4968
czegoś;4968
latach;4953
naszym;4947
pół;4938
wreszcie;4928
kobiety;4922
dobry;4915
drugi;4912
nowego;4893
samego;4878
mną;4869
inny;4866
typu;4858
książkę;4851
nowy;4841
same;4835
dzieje;4823
byli;4816
innymi;4768
pamiętam;4765
ważne;4760
the;4756
zarówno;4734
cieszę;4717
sytuacji;4710
jednocześnie;4708
najpierw;4703
lekko;4697
ciągle;4658
pięknie;4651
ciekawe;4639
stronę;4638
zaczyna;4626
wręcz;4617
boga;4615
wobec;4591
głowy;4587
wszystkiego;4578
różne;4566
szkoda;4558
mógł;4558
super;4554
stronie;4545
zaraz;4526
obok;4524
dawno;4499
znaczy;4470
rodzaju;4467
tzw;4463
ciała;4459
miasta;4455
sporo;4444
poprzez;4444
wystarczy;4436
każdej;4407
nagle;4395
jaką;4393
głównie;4369
miłości;4368
małe;4362
historia;4330
czemu;4309
całej;4305
chciałam;4292
możliwości;4273
względu;4269
pana;4261
momencie;4259
cała;4227
łatwo;4222
włosy;4222
serca;4202
prawa;4191
niczym;4162
prawo;4151
zapach;4150
parę;4149
twój;4140
związku;4134
pory;4133
okazało;4133
kolor;4129
książek;4125
akurat;4117
śmierci;4106
zostały;4095
drodze;4095
blog;4087
góry;4076
każda;4067
nowych;4061
pl;4055
powinien;4046
zostało;4036
rodziny;4014
jutro;4013
informacji;4001
zdjęć;3992
miłość;3991
sami;3990
zanim;3972
twarzy;3969
godziny;3968
państwa;3955
niemal;3949
stało;3947
sprawy;3931
pieniądze;3925
czuję;3916
oznacza;3905
pierwszym;3890
powieści;3875
bądź;3870
akcji;3866
efekt;3864
ciągu;3857
zdaniem;3855
oprócz;3853
przepis;3849
słów;3838
mówiąc;3835
istnieje;3822
drugie;3822
byłoby;3819
wokół;3816
możesz;3814
nocy;3807
świetnie;3797
bóg;3797
powoli;3796
wielkie;3788
ilość;3783
żadnych;3781
głowie;3778
będziemy;3773
ręce;3771
pewnością;3764
kuchni;3758
pierwszej;3739
polska;3735
rano;3732
działania;3723
niby;3721
pomiędzy;3717
pierwsza;3703
zapraszam;3697
powinno;3693
firmy;3687
rzeczywiście;3682
święta;3679
c;3679
kupić;3678
znam;3673
znajduje;3669
miło;3658
mama;3654
ku;3633
znacznie;3629
udział;3626
miało;3620
zrobiłam;3618
dom;3611
ciężko;3608
sprawa;3606
całkowicie;3599
autor;3580
kogoś;3566
dziecka;3550
sumie;3543
itp;3543
mieli;3530
uważam;3528
czymś;3524
staje;3522
uda;3500
kobieta;3500
kobiet;3494
zdjęcie;3484
jakim;3470
pokoju;3467
całym;3452
zobaczyć;3444
trzech;3436
rzeczywistości;3433
idzie;3431
chciałabym;3430
działa;3429
słowo;3426
powiem;3421
chciał;3420
rynku;3418
samej;3406
całego;3406
potrafi;3401
niektóre;3390
wówczas;3387
niezwykle;3383
robię;3378
niczego;3372
fajnie;3370
swego;3359
zmiany;3350
duże;3349
mały;3344
mogła;3336
ostatnie;3333
skąd;3317
godzin;3314
ii;3312
strasznie;3311
mogłam;3311
chętnie;3309
tydzień;3291
energii;3287
zostanie;3286
jakiegoś;3286
grupy;3283
całość;3282
pomocy;3275
ostatni;3271
miałem;3270
możliwe;3265
dodatkowo;3262
zapewne;3251
kościoła;3250
drogi;3226
napisać;3225
miały;3215
możliwość;3214
myśl;3207
chcą;3205
źle;3198
wyłącznie;3196
dziewczyny;3195
nami;3192
serce;3191
muszą;3191
sprawę;3190
postanowiłam;3188
g;3188
pisze;3180
drzwi;3179
jaka;3176
wojny;3174
inni;3170
najczęściej;3168
b;3168
nowym;3165
tymi;3162
szczerze;3157
choćby;3143
pracę;3141
polskich;3140
faktycznie;3139
stron;3134
siły;3130
pewne;3130
czekam;3121
spokojnie;3116
druga;3115
czytać;3114
pisać;3105
równie;3103
ilości;3102
pomocą;3091
mąż;3071
wielki;3068
kolei;3068
pewnego;3065
nasza;3062
okazuje;3061
problemy;3060
uwagi;3058
przeciwko;3050
osoba;3047
zgodnie;3045
zależy;3042
stylu;3035
wielką;3022
stąd;3011
skóry;3010
rozumiem;3010
system;3004
tobie;3002
zazwyczaj;2993
książce;2991
ponownie;2990
niewiele;2988
miesięcy;2985
stan;2981
praca;2980
tymczasem;2979
własne;2978
czeka;2978
polskiego;2974
itd;2974
piękna;2969
oj;2969
poniżej;2957
przyznać;2953
osobiście;2953
niektórych;2951
polskiej;2948
e;2938
musimy;2934
ostatnich;2933
będziesz;2925
widziałam;2911
prace;2911
włosów;2910
doskonale;2903
brakuje;2895
żadnego;2889
początek;2886
żyć;2877
podobno;2873
najważniejsze;2873
pomimo;2866
maja;2864
ciasta;2864
noc;2861
mówić;2856
cena;2854
droga;2827
niektórzy;2824
środku;2822
jakąś;2822
jakimś;2822
codziennie;2822
sprawie;2821
pewnym;2820
filmu;2817
ciało;2815
sprawia;2813
drugim;2813
obraz;2805
smaku;2804
jakaś;2802
mała;2801
zasadzie;2800
wartości;2798
dobrego;2797
zostać;2796
lubi;2793
ramach;2791
szkoły;2779
proste;2773
nowej;2771
piękny;2766
pieniędzy;2766
miasto;2761
większości;2759
ładnie;2758
kierunku;2757
informacje;2753
powinna;2751
pierwszego;2740
imię;2738
wy;2737
powieść;2736
trakcie;2721
czasów;2719
najmniej;2717
zostaje;2710
wszelkie;2710
wkrótce;2710
odpowiedzi;2708
władzy;2705
śmierć;2703
stać;2703
kupiłam;2697
prawdę;2686
czasach;2684
cm;2684
innej;2682
zdrowia;2679
mnóstwo;2679
pytania;2675
ochotę;2669
głos;2669
ciekawa;2668
troszkę;2662
wszędzie;2661
rodziców;2659
zaczął;2657
panie;2655
znalazłam;2654
centrum;2652
pozwala;2651
drugą;2649
of;2648
inna;2648
kim;2639
pojawia;2637
twarz;2636
wiedzieć;2627
kolejnych;2623
chcesz;2622
pełni;2615
pozostaje;2614
pewien;2611
podobne;2610
św;2608
stał;2601
cztery;2595
wiedzą;2591
spotkanie;2589
własnej;2585
rząd;2585
gra;2585
daleko;2585
dać;2584
wyszło;2578
składniki;2577
kocham;2575
mówią;2574
chciała;2569
tygodniu;2565
twojego;2564
ciepło;2559
byłem;2551
tuż;2550
niedawno;2547
dłużej;2545
mówię;2543
serii;2542
drogą;2540
najlepsze;2539
wychodzi;2535
matka;2531
samych;2528
spraw;2522
wiemy;2520
rozwoju;2519
poziom;2518
wielkim;2517
zaczęłam;2514
stoi;2506
mieście;2496
krwi;2492
ojca;2489
macie;2486
dostałam;2483
głowę;2482
wersji;2480
twoja;2478
cukru;2477
wiedzy;2474
sztuki;2474
dodajemy;2473
tytuł;2470
naszą;2470
koniecznie;2469
gry;2469
zawiera;2462
historię;2461
smak;2459
myślałam;2452
post;2451
nauki;2450
kultury;2448
okresie;2446
delikatnie;2446
wasze;2444
słońce;2444
drugiego;2440
wieczorem;2435
musiał;2434
sytuacja;2430
wg;2428
ogólnie;2426
dniu;2426
czytam;2424
stanu;2421
ojciec;2420
żadnej;2417
posiada;2415
j;2414
prawdopodobnie;2413
walki;2412
zmienia;2409
tysięcy;2409
poziomie;2399
kościół;2398
pierwszych;2393
żaden;2390
rady;2390
nowa;2384
bohaterów;2381
twoim;2380
póki;2379
bywa;2376
trwa;2375
wielkiej;2366
problemu;2364
musiałam;2361
wodą;2359
plan;2355
pomoc;2354
niedługo;2350
zabawy;2346
wielka;2339
woli;2338
sieci;2338
zmienić;2336
częściej;2333
stanowi;2332
wiec;2331
formie;2331
postać;2329
miesiąc;2329
pieczenia;2328
radości;2322
przyszłości;2322
rolę;2321
otóż;2320
matki;2319
piszę;2318
każdą;2318
praktycznie;2317
państwo;2317
czytałam;2315
kochana;2314
zdanie;2310
rzadko;2308
pewna;2299
min;2293
swej;2292
tekst;2282
radość;2279
język;2272
chcemy;2271
wpływ;2270
własnego;2266
mogli;2262
względem;2260
potrzeby;2254
wynika;2250
gdybym;2250
każde;2249
wymieszać;2248
powinny;2246
pokazać;2246
dziewczyna;2242
przeczytać;2241
rację;2238
pierwszą;2235
słońca;2234
odpowiedź;2232
brzmi;2231
polaków;2228
drogę;2228
ceny;2227
badania;2226
związane;2221
lepsze;2221
dawna;2221
własnych;2215
moment;2213
miarę;2212
problemów;2210
samą;2209
komentarze;2207
spotkania;2204
zacząć;2203
sił;2201
blisko;2199
pojęcia;2198
szczęścia;2197
którymi;2190
działanie;2182
wolę;2181
przypomina;2181
dosyć;2180
czasy;2179
dobrym;2170
plus;2161
męża;2158
miłe;2155
woda;2154
celem;2151
zrozumieć;2148
prawdy;2148
ono;2148
produkt;2147
czuje;2147
wielkiego;2145
wiedziałam;2143
wina;2137
de;2136
formy;2135
mąki;2134
produkcji;2133
możecie;2133
natychmiast;2131
czyta;2123
świąt;2116
wyraźnie;2116
nr;2115
braku;2115
krem;2114
specjalnie;2112
pamięci;2111
nikogo;2108
zasady;2104
widok;2103
wiary;2103
wiecie;2102
oko;2097
poznać;2095
okres;2091
wodę;2089
k;2088
większe;2082
proces;2081
kogo;2081
autorka;2081
światło;2079
obu;2079
prowadzi;2078
wybrać;2077
iść;2077
n;2076
roli;2075
ostatnim;2075
idealnie;2075
kolejna;2074
liście;2072
dużą;2069
pozycji;2068
przepraszam;2066
skórę;2065
robią;2065
ruchu;2063
wprost;2062
reszta;2062
nową;2058
dziwne;2058
polega;2057
pomóc;2052
wypadku;2050
owszem;2050
światła;2049
wymaga;2045
dane;2043
całości;2042
żydów;2041
musisz;2040
kwestii;2034
duży;2034
wspólnego;2033
zna;2032
stare;2031
wybór;2028
swoimi;2026
mieszkańców;2025
masę;2022
absolutnie;2022
weekend;2019
prac;2019
stopni;2017
kawałek;2016
ego;2015
muzyki;2012
twojej;2011
staram;2003
akcja;2002
polskie;1998
pisałam;1998
dobrej;1998
ludźmi;1993
zakupy;1992
ludziom;1992
tygodnie;1991
wątpliwości;1988
cel;1987
oczach;1986
zaczęła;1985
poczucie;1985
wyjątkowo;1984
projekt;1984
potrzeba;1978
widzenia;1976
wolno;1972
nogi;1971
dużej;1971
cukier;1969
systemu;1967
kończy;1965
koło;1965
kolory;1965
komentarz;1953
produktów;1952
com;1951
wsi;1949
podstawie;1949
twoich;1948
km;1948
pokazuje;1947
kolejną;1945
żyje;1943
rodzice;1942
przeciw;1939
prawdziwe;1939
los;1939
opowieści;1938
jakże;1938
zmian;1934
potrafią;1934
stała;1933
szkole;1931
ostatecznie;1931
pełne;1927
muzyka;1921
zrobił;1917
złotych;1913
znaczenie;1912
l;1909
wyżej;1908
duszy;1906
miejsc;1905
doświadczenia;1905
moc;1904
ducha;1903
wyboru;1902
małym;1902
przyznam;1901
choroby;1900
mając;1898
mogło;1892
zastanawiam;1890
gorzej;1889
obie;1883
ruch;1882
mówił;1881
tobą;1880
styl;1880
niezbyt;1880
potrzebne;1879
grupa;1879
sklepie;1878
ponadto;1877
zaledwie;1876
organizacji;1874
autora;1873
masło;1872
klimat;1872
małych;1871
łatwiej;1869
syn;1869
rodzina;1869
dodatku;1867
znajomych;1866
jasne;1864
ból;1864
wpis;1863
zrobię;1861
podróży;1858
zdjęciu;1857
dobrych;1857
wziąć;1855
dniach;1853
potrafię;1852
natury;1850
dosłownie;1849
dodatek;1848
opowieść;1847
przeczytałam;1845
okazję;1844
zdaje;1842
górę;1842
t;1841
mieliśmy;1841
wolności;1840
rękę;1840
jakiejś;1840
badań;1837
własnym;1834
dobrą;1834
znaczenia;1833
zewnątrz;1833
własną;1832
wierzę;1828
zwierząt;1825
euro;1825
wyglądają;1824
szukać;1824
syna;1820
mężczyzna;1818
tle;1817
ciekawy;1816
warszawie;1814
cieszy;1811
fajne;1808
punktu;1807
dotyczy;1807
rozmowy;1805
siłę;1804
ach;1803
witam;1801
mleka;1799
wydarzenia;1797
stara;1795
prosto;1794
praw;1793
znajdzie;1789
oczu;1789
sensu;1786
ulicy;1785
większą;1784
świadomości;1781
jedyne;1781
świetny;1780
trudne;1778
będąc;1777
mleko;1776
charakter;1772
powoduje;1770
społeczeństwa;1769
program;1769
dr;1767
musiała;1766
produkty;1765
pięć;1763
dużym;1763
bezpieczeństwa;1763
młodych;1762
języka;1760
pochodzi;1759
masy;1755
godzinę;1754
europy;1753
świadomość;1752
normalnie;1752
stopniu;1751
inną;1748
wyniki;1747
przychodzi;1747
oka;1747
spróbować;1746
krótko;1744
wiedział;1743
uczucie;1743
tematu;1738
przestrzeni;1738
media;1738
długie;1737
podróż;1735
przyjemność;1732
duża;1732
prezent;1731
ziemię;1730
uczucia;1726
sklepu;1726
nazwa;1724
jesteście;1724
człowiekiem;1723
wakacje;1721
jednakże;1721
porządku;1720
czuć;1720
chleb;1718
piec;1717
bliżej;1717
emocje;1716
boże;1714
zaczęło;1713
pamiętać;1712
robiłam;1711
emocji;1706
wysokości;1705
chwile;1704
cukrem;1703
leży;1701
dzieła;1700
wbrew;1699
złe;1698
rynek;1698
pogoda;1698
osobą;1696
gorąco;1693
wieczór;1692
powiedziała;1692
tys;1691
sprawą;1690
życiem;1688
pasuje;1688
kolorze;1688
szybciej;1687
długi;1686
zdarza;1685
partii;1682
myśleć;1678
miejscach;1678
kraj;1678
tacy;1677
swych;1671
mocy;1667
efekty;1667
przyjaciół;1666
składników;1665
listy;1664
cokolwiek;1660
nadaje;1657
zaczynam;1656
związek;1655
zespół;1655
wydarzeń;1655
krok;1653
tygodni;1652
przeszłości;1652
jeść;1651
pojawiają;1650
prezydenta;1648
ostatniej;1646
grudnia;1645
danych;1643
spokój;1640
ręki;1640
kolejnym;1640
internecie;1639
zadanie;1637
nieba;1636
miesiące;1636
kwestia;1634
europie;1634
przeze;1633
chciałbym;1632
patrząc;1631
cenę;1631
przyjdzie;1629
komuś;1629
wyjść;1626
małej;1625
kompletnie;1625
dostać;1625
sens;1624
wielkich;1622
momentu;1620
www;1619
gratuluję;1619
polskim;1618
decyzji;1618
niebo;1617
podziwiam;1613
początkowo;1613
liczba;1612
znane;1609
jakości;1609
czekać;1606
kontakt;1605
głową;1604
środków;1603
wartość;1603
rządu;1602
mógłby;1600
jakich;1599
firma;1599
zadowolona;1598
stary;1598
mięso;1597
wspomnienia;1596
wrócić;1596
tygodnia;1596
widzi;1593
treści;1593
ogromne;1593
resztę;1591
ów;1590
telefon;1588
czytania;1587
życzenia;1584
małą;1583
zajmuje;1582
ręką;1582
zła;1581
ust;1578
sprawdzić;1578
radę;1578
owoce;1578
znalazł;1575
spod;1575
opinii;1575
wyniku;1572
spać;1570
numer;1570
mężczyzn;1570
nazywa;1569
czynienia;1568
racji;1565
odpowiada;1562
mąkę;1562
znany;1561
rąk;1561
rozwój;1561
powinnam;1558
świetne;1557
wersja;1557
kawałki;1556
gustu;1554
pełna;1553
niesamowicie;1553
jedynym;1553
powyżej;1551
pamięć;1550
łyżki;1545
wykorzystać;1545
żadne;1544
ulubionych;1544
roboty;1544
jajka;1543
najwięcej;1539
słowem;1538
opis;1537
następnym;1537
głównym;1536
połowie;1535
mieszamy;1535
sercu;1531
gotowe;1530
zarazem;1528
uwaga;1528
pomaga;1524
fajny;1524
lektury;1523
buty;1523
przypadkiem;1521
kciuki;1521
umiejętności;1517
mieszkania;1515
działań;1515
punkt;1514
pomyślałam;1513
byle;1512
pomysłów;1509
białe;1509
wyszedł;1507
trzymam;1507
kawy;1507
tworzy;1505
tzn;1504
pora;1504
prosty;1503
ot;1503
napiszę;1503
środka;1502
idę;1500
obiad;1499
myślą;1498
byłby;1497
powodów;1495
dotąd;1495
następnego;1494
generalnie;1493
uważa;1490
wiadomości;1489
przyszłość;1489
filmów;1489
elementy;1487
stosunku;1486
istnieją;1485
nowo;1482
zazdroszczę;1480
mogłabym;1480
materiał;1480
linii;1480
sól;1479
spotkać;1479
klasy;1479
kwiaty;1478
krew;1477
banku;1477
zobaczyłam;1476
zestaw;1472
oglądać;1470
bezpośrednio;1470
przygotować;1469
dół;1468
szansę;1467
skład;1467
rodzinie;1467
powrót;1466
iii;1466
nadzieje;1465
młody;1465
lubią;1465
września;1464
światowej;1463
znać;1461
starych;1460
wolność;1458
wodzie;1458
jakiej;1457
skóra;1456
piekarnika;1456
prawdziwy;1455
powstał;1455
rzeczywistość;1452
moi;1451
wydawało;1450
dziennie;1450
dał;1450
dają;1450
małego;1449
milionów;1448
rośnie;1447
jedyny;1447
zespołu;1446
używam;1446
zobaczymy;1443
sytuację;1443
plany;1443
patrzeć;1443
wspaniałe;1441
polityki;1440
zimno;1439
dopóki;1439
spokoju;1438
skutecznie;1436
napisał;1436
strach;1435
religii;1435
żadna;1434
czterech;1433
ha;1431
ciepłe;1430
stworzyć;1429
pojawił;1429
warunki;1428
składa;1428
masa;1428
zauważyłam;1427
programu;1426
podobny;1426
gości;1426
częścią;1426
ode;1425
pozostałe;1423
pokój;1421
narodu;1421
podobają;1419
wniosku;1418
chęć;1418
zrobiła;1416
usta;1414
terenie;1412
prezenty;1412
podzielić;1412
stole;1411
bólu;1411
babcia;1408
posta;1407
ogromną;1407
swe;1405
marzenia;1405
filmie;1405
czytelników;1404
świętego;1402
zaczynają;1402
znajdują;1401
krajów;1401
twoją;1399
najlepszy;1399
sposobem;1398
przejść;1397
jedzenie;1396
oknem;1394
śnieg;1393
wielkości;1393
drzewa;1392
uśmiech;1391
krajach;1391
móc;1390
pomysły;1389
własny;1387
połączenie;1386
niekoniecznie;1386
liczyć;1385
udaje;1384
złego;1383
zabawa;1382
byliśmy;1381
myślenia;1379
jedzenia;1379
poziomu;1378
zależności;1376
opowiada;1375
odrobinę;1375
lepszy;1373
dotyczące;1373
dodam;1373
wewnątrz;1372
pracuje;1371
miłego;1371
listopada;1370
wami;1369
sądzę;1369
kilkanaście;1369
poważnie;1368
piątek;1367
zdania;1366
pytań;1366
dzieciństwa;1366
członków;1366
cudowne;1365
dam;1364
witaj;1362
cuda;1362
and;1362
koloru;1361
zostaną;1357
umiem;1356
soli;1354
żebym;1351
dzieło;1351
podejście;1350
oczami;1349
nieźle;1349
wrażenia;1347
takimi;1347
stały;1347
bogu;1347
swą;1346
mowa;1346
przepisy;1345
zgadzam;1343
współpracy;1343
przyszedł;1342
projektu;1342
działo;1342
wracam;1341
solą;1341
sen;1341
przyjemnością;1340
cudne;1340
pewnych;1338
zmiana;1337
powrotem;1337
organizmu;1337
patelni;1336
któremu;1335
piwo;1334
sukces;1333
próby;1332
głęboko;1331
kształt;1330
prezydent;1329
pewnej;1328
każdemu;1328
biorąc;1328
sos;1327
niemniej;1326
przekonać;1322
olej;1322
strona;1321
sobotę;1321
zdrowie;1319
piszesz;1319
lodówki;1319
zdjęciach;1317
zabrać;1317
rozwiązanie;1316
źródło;1315
nikomu;1315
filmy;1315
czerwca;1315
płyty;1314
metrów;1314
rodzaj;1313
lato;1313
wszelkich;1312
mózgu;1312
dało;1311
wprawdzie;1310
prosta;1309
potrzebuje;1309
tysiące;1308
skórze;1308
przodu;1308
chłopak;1308
oby;1307
jakość;1305
nauczyć;1304
działalności;1304
odpowiednio;1303
chciałem;1303
wzór;1302
trzyma;1302
sensie;1302
internet;1302
artykuł;1301
czytając;1300
cieszyć;1300
dowiedzieć;1299
bohaterowie;1299
pisania;1297
marzeń;1297
samochód;1296
dziećmi;1296
wskazuje;1295
rana;1295
niesamowite;1295
chwila;1295
pracować;1294
większej;1293
twierdzi;1293
ostatniego;1293
kwietnia;1293
doczekać;1293
warunkach;1292
muzeum;1291
forum;1290
pięknych;1287
żona;1286
próbuje;1286
liczy;1286
pies;1285
prawdziwa;1284
opakowanie;1283
sprzedaży;1282
patrzę;1282
biały;1282
zwierzęta;1281
zakończenie;1279
wzrost;1279
osobę;1279
kontroli;1279
bank;1279
nigdzie;1278
czarne;1278
prof;1276
metody;1276
mięsa;1275
dłoni;1275
przyjemnie;1274
zajęcia;1273
zachowania;1273
języku;1273
światem;1272
związanych;1272
udziału;1272
ciekawych;1272
ostatnia;1270
marca;1270
broni;1268
używać;1267
list;1267
bierze;1267
łączy;1266
wiatr;1265
niezależnie;1265
czułam;1265
zrobi;1263
stanowią;1263
widzimy;1262
pyszne;1262
doświadczenie;1261
miesiąca;1260
zoo;1259
świetna;1258
formę;1258
mieszka;1257
przeciwnie;1256
paru;1256
robimy;1255
faktu;1255
ciepła;1255
wiedzę;1254
la;1254
powstała;1252
zima;1250
pełen;1250
organizm;1249
mianowicie;1249
dużych;1249
powinni;1248
chociażby;1245
wyjścia;1244
widział;1243
chodziło;1242
śniadanie;1241
pis;1240
pachnie;1240
masła;1240
błąd;1240
wracając;1239
blogi;1239
środowiska;1238
chcieli;1238
studia;1237
spacer;1236
śniegu;1235
przepisu;1235
środki;1234
widziałem;1233
kojarzy;1231
relacji;1230
ewentualnie;1230
istnienia;1228
wspólnie;1227
waszych;1227
czarny;1227
znak;1226
walka;1226
psa;1226
ciąży;1225
wyszła;1224
samemu;1224
przedstawia;1224
naturalne;1223
kości;1223
jakbym;1223
przyjemności;1222
polską;1222
pokroić;1220
najlepszym;1220
zaczęły;1219
smakuje;1219
dzieckiem;1219
dostępne;1218
chleba;1218
bohater;1218
ściany;1217
zostawić;1217
mogły;1217
godz;1217
telewizji;1216
doszło;1216
wielokrotnie;1215
szklanki;1213
swym;1213
niedzielę;1212
wejść;1211
ładne;1210
karty;1210
dolarów;1210
starego;1209
okna;1209
fragment;1209
bożego;1209
robisz;1208
adres;1206
córka;1204
album;1204
pełną;1203
trzymać;1202
oleju;1202
godzinie;1202
wypowiedzi;1201
pokażę;1201
zachowanie;1199
tradycji;1199
osiągnąć;1199
przypadek;1198
żydzi;1197
wspaniale;1197
mieszkanie;1196
działalność;1196
kartki;1195
oba;1194
wojna;1193
października;1192
chcąc;1192
babci;1191
