Words,Score
עזרה,659
רציני,658
עונה,658
שלומך,658
אפשרי,658
מחפש,658
הסיפור,658
חתיכת,658
שכן,658
המפקד,658
מעל,658
הלך,658
מלא,657
שאולי,657
אנג,657
בצורה,657
שומע,657
נכנס,657
להפסיק,657
החדש,657
שווה,657
עניין,657
פנימה,657
כיף,656
חדר,656
חסר,656
ורג,656
כמוך,656
ראשון,656
אסור,656
לקנות,656
מאד,656
להתקשר,656
מייקל,656
בהם,656
בעבר,655
ראה,655
להראות,655
מצב,655
ברצינות,655
נתראה,655
נפלא,655
מוקדם,654
אינך,654
שתיים,654
תדאג,654
להגן,654
כלל,654
מאיתנו,654
בחורה,654
בנות,654
עבר,653
במה,653
טעות,653
משם,653
הטלפון,653
רצה,653
שקרה,653
שזו,653
להוציא,653
כה,653
עצמו,653
המצב,652
למרות,652
הקטן,652
עצור,652
מיליון,652
אקח,652
מסוגל,652
להאמין,652
במקרה,651
ידע,651
שבוע,651
איתנו,651
נוסף,651
חדשה,651
רצח,651
אמרו,651
איני,651
כוח,651
גברתי,651
גורם,651
עליהם,651
לעבודה,651
מוכנים,650
ידעת,650
מאחורי,650
ים,650
האישה,650
הכבוד,650
מידע,650
שאלות,650
לכי,650
דין,650
בצד,649
נעים,649
כשאתה,649
באתי,649
מפני,649
מבטיח,649
קשור,649
כשהוא,649
כדור,649
שאמרתי,649
בחיי,649
שמחה,649
קורא,648
נתן,648
מעבר,648
תוכלי,648
מס,648
חולה,648
שונא,648
לפה,648
המשטרה,648
במיוחד,648
ימי,648
שאוכל,648
קפטן,648
מעניין,647
יצא,647
לאנשים,647
גברים,647
אשר,647
ניתן,647
בכך,647
ככל,647
בעיות,647
מושלם,647
על-ידי,647
בעלי,647
לשתות,646
אראה,646
בעל,646
הלא,646
אגיד,646
אוהבים,646
לקרות,646
שרה,646
מין,646
להכיר,645
ארבע,645
אלף,645
להתמודד,645
מניחה,645
למקום,645
קפה,645
הבחורה,644
אינו,644
מייק,644
יי,644
ישר,644
לשבת,644
לעצמי,644
בראש,644
אידיוט,644
מחכה,644
תקשיבי,644
נשאר,644
פיטר,644
הבת,644
אלייך,643
שניכם,643
עובדת,643
לשלם,643
מן,643
תוך,643
לטפל,643
לזוז,643
המשחק,643
באה,643
עשר,643
לדאוג,643
פרנק,643
שצריך,643
אש,642
ללמוד,642
תהיי,642
למי,642
מאיפה,642
לעצמך,642
ממנה,642
הלב,642
לג,641
מתוקה,641
רוח,641
למישהו,641
חג,641
הנשיא,641
ספק,641
דוקטור,641
התחת,641
בעיר,641
המון,641
החולים,641
מוצא,641
לחפש,641
לחלוטין,641
שהיית,641
הלוואי,641
רד,641
שמי,641
רחוק,641
התיק,641
ההוא,640
אנא,640
מילה,640
חשבת,640
הללו,640
אמורה,640
מול,640
אליה,640
אצל,639
עשינו,639
הפנים,639
שוטר,639
שנינו,639
להחזיר,639
מערכת,639
מצוות,639
להודות,638
שבועות,638
מתוך,638
לתפוס,638
לפגוע,638
מיוחד,638
רוב,638
לבחור,638
ז,638
טיפש,638
אלינו,638
במצב,638
אחזור,638
תעשי,638
שמה,638
מכן,638
התינוק,638
שנוכל,637
להפוך,637
אח,637
בחורים,637
יורק,637
נעלם,637
רואים,637
טום,637
מצוין,637
לגלות,637
לכולם,636
לחדר,636
היד,636
שמו,636
בעצמי,636
יכולת,636
תחזור,636
הנכון,636
מתים,636
טובות,636
אביך,636
אצטרך,636
להסביר,636
מישהי,636
הארץ,636
שאמרת,636
תביא,635
איתם,635
טלפון,635
נצטרך,635
ייתכן,635
שאנו,635
השנה,635
ח,635
הדם,635
לשנות,635
חבל,635
אינני,635
כבוד,635
המשפט,635
המוות,635
רבים,634
צא,634
באמצע,634
יעשה,634
סלח,634
יימס,634
נמצאת,634
לרגע,634
החלק,634
להשאיר,634
שניות,633
בנו,633
שנייה,633
חכם,633
הודעה,633
פני,633
מידי,633
ליצור,632
הגיוני,632
תירגע,632
זין,632
בעצמך,632
לברוח,632
בעצם,632
לבן,632
האקדח,632
אכן,632
השבוע,632
יד,632
כולכם,632
הנרי,632
מצפה,632
הרג,631
אהבתי,631
בסוף,631
כלב,631
מכם,631
בשבוע,631
תרצה,631
כזאת,631
ההורים,631
עוזר,631
לעמוד,631
לאחרונה,631
דקה,631
לאף,631
לאט,630
צעיר,630
ישנה,630
עובדים,630
אופן,630
צודקת,630
גבוה,630
הקטנה,630
שקט,630
הילדה,630
ן,630
גב,630
הידיים,630
הקטע,630
עדיף,630
אוקי,630
ריצ,630
ישן,630
שעשית,630
סאם,629
להסתכל,629
פי,629
מבקש,629
מסוכן,629
מתוק,629
עשו,629
תמשיך,629
דוד,629
תוכנית,629
נשק,629
מתאים,629
סקס,628
דני,628
תינוק,628
סמים,628
עשתה,628
שש,628
מיס,628
מצא,628
משוגע,628
חם,628
המדינה,628
ידיים,628
נמצאים,628
צורך,628
אקדח,628
מחפשים,627
בכלא,627
אשתי,627
מוות,627
לסיים,627
אהה,627
עולה,627
מעמד,627
עלול,627
לפתוח,627
הוד,627
רצית,627
לארוחת,626
מקס,626
עבד,626
כיצד,626
קול,626
הלכתי,626
לבקש,626
לחיים,626
החברים,626
מצאת,626
שב,625
מנסים,625
חמוד,625
היטב,625
שיחה,625
תנו,625
בהצלחה,625
האמיתי,625
דיברתי,625
אילו,625
ת,625
קווין,625
רופא,625
הפה,625
הרעיון,625
נדבר,625
יוכל,625
מאחור,625
תחשוב,625
יעזור,625
שניים,624
הבאתי,624
בשעה,624
האחרים,624
שתהיה,624
שעשיתי,624
תצטרך,624
חן,624
לשלוח,624
לצפות,624
לשעבר,624
אלכס,624
למשטרה,624
מכונית,623
התחיל,623
מדובר,623
ריי,623
החדשה,623
יו,623
אדון,623
לחץ,623
אגב,623
לירות,623
לתקן,623
חזר,622
שראיתי,622
שלח,622
עבורך,622
שמונה,622
נוספת,622
אמורים,622
משום,622
באים,622
פול,622
בוודאי,622
להחזיק,622
מנהל,622
זוהי,622
בעבודה,622
תלוי,622
בינינו,622
שטויות,621
בסביבה,621
תפסיקי,621
המלך,621
להילחם,621
מצאנו,621
נשבע,621
גאה,621
תלך,621
מפחד,621
המוח,621
גרם,621
עובר,620
לכו,620
קיבל,620
נתתי,620
כלבה,620
מכיוון,620
ואל,620
ארבעה,620
מסתכל,620
במשרד,620
אחותי,620
שאף,620
מסיבה,620
השאלה,620
כמוני,620
שעבר,620
התוכנית,620
המים,620
תדאגי,619
העיניים,619
הוגן,619
שתוכל,619
זקוקים,619
בקושי,619
השאר,619
ניק,619
עוזב,619
תמונה,619
בשנה,619
אתקשר,619
סיפר,619
השנים,619
קיבלת,619
וסונכרן,618
החדר,618
כשהייתי,618
בשקט,618
ועל,618
מצליח,618
שונאת,618
במהלך,618
מפחיד,618
כואב,618
גר,618
להעביר,618
עמוק,618
שואל,618
שכחתי,618
חדשים,617
הבאים,617
ניסה,617
ודאי,617
זקוקה,617
שחור,617
סימן,617
הרגשתי,617
חיה,617
לאל,617
זוג,617
הלאה,617
ארלי,617
ארוך,617
וג,617
לוודא,617
אישי,617
חייך,617
לנסוע,617
אשמח,616
אחורה,616
קחי,616
הגוף,616
רלי,616
הגדולה,616
בערב,616
יגיע,616
שאומר,616
מעדיף,616
צהריים,616
עורך,616
קר,615
כרטיס,615
חכו,615
נתחיל,615
שיכול,615
לבצע,615
בטלפון,615
מלאה,615
חופשי,615
ברירה,615
שמע,615
החוק,615
סרט,614
תישאר,614
המולד,614
החרא,614
סבתא,614
באיזה,614
לשום,614
אן,614
נהדרת,614
הנשק,614
עומדים,614
טועה,614
הרכב,614
האל,614
נקרא,614
עסקים,613
סי,613
שמך,613
יקירתי,613
האבא,613
שים,613
בפני,613
ואין,613
יאללה,613
פגישה,613
עומדת,613
מלחמה,613
סגן,613
שהיו,613
הצילו,613
במכונית,613
מתחילים,613
הבוס,613
פעמיים,612
הצוות,612
שג,612
שון,612
עבורי,612
כאב,612
הסרט,612
השנייה,612
לקחתי,612
אלן,612
יוצאת,612
תמונות,612
הסוכן,612
ועוד,612
הספינה,612
עיניים,612
הייתם,612
שינוי,612
שומר,612
כלי,612
שבע,612
הופך,612
הבנות,611
מכירים,611
האחרונים,611
להוכיח,611
אנשי,611
סביב,611
לסמוך,611
הקשר,611
הסוף,611
לכתוב,611
פעולה,611
בוב,611
ביל,610
עין,610
כשהיא,610
זוז,610
הצהריים,610
לכלא,610
לואיס,610
שליטה,610
עשוי,610
דניאל,610
מחזיק,610
סיפרת,610
ברחוב,610
לבנות,610
מקבלים,610
חולים,610
נזוז,610
מציע,610
רוצח,610
עשרה,610
הדין,610
המידע,610
רי,609
וני,609
להכין,609
בלבד,609
אתך,609
תוריד,609
ישו,609
לעלות,609
לאבד,609
למכור,609
שבה,609
בירה,609
התקשר,609
מוכר,609
שגם,609
כתוב,609
הרוחות,609
תמצא,609
בסופו,609
בוס,609
אור,609
השעה,609
החדשות,609
עסוק,608
שייך,608
ראשונה,608
לענות,608
סיימתי,608
המילה,608
כזו,608
הג,608
נחמדה,608
מרי,608
האהבה,608
העובדה,608
שתוק,608
השולחן,608
מעריך,608
עולם,608
שניהם,608
להניח,608
לבלות,608
עלה,608
המטרה,608
במהירות,608
השיחה,608
עזוב,608
הגב,608
ולי,608
שמור,608
לרדת,608
אמש,608
סוכן,607
הכוח,607
עסק,607
נקי,607
המספר,607
חברי,607
להכניס,607
אדי,607
הארי,607
קצר,607
טעם,607
יוצאים,607
שכולם,607
לס,607
מלבד,607
עסקה,607
במשחק,607
מובן,607
מסכים,607
חושש,607
תתקשר,607
לזמן,607
דומה,607
הגיעו,607
ריק,607
הגיעה,607
מבט,606
לבקר,606
נראים,606
התמונה,606
פתאום,606
שאר,606
הצלחתי,606
באת,606
ין,606
חמישה,606
הים,606
סם,606
גדולים,606
כוס,606
בעניין,606
שינה,606
הרגליים,606
זקן,606
ייק,606
להצטרף,606
טוני,606
צעד,606
אממ,606
קלארק,606
הרצח,606
ט,605
בדיחה,605
תנסה,605
להוריד,605
האחרונות,605
מסביב,605
כריס,605
אריק,605
יכולות,605
אביא,605
שאנשים,605
קראתי,605
כועס,605
להרוס,605
בשר,605
שאפשר,605
להקשיב,605
הגעתי,605
מראה,605
כלשהו,605
האוכל,605
אק,605
תעזוב,605
מבינים,605
מתנה,605
ייקח,605
לגור,604
תיק,604
שונים,604
משתמש,604
לאמא,604
מאחר,604
אמיתית,604
חוקי,604
מאות,604
נוח,604
מצאו,604
ברוך,604
רגיל,604
עזב,604
מאושר,604
ההזדמנות,604
שישה,604
משחקים,604
ף,604
המלחמה,604
הפתעה,604
ניו,604
איבדתי,603
נמאס,603
תעזור,603
השיער,603
מגיעה,603
שזאת,603
הנקודה,603
באזור,603
לאסוף,603
קבל,603
אחראי,603
מילים,602
באותה,602
המזל,602
המפתח,602
תסתכלי,602
סגור,602
בטוחים,602
בתי,602
מהיר,602
למוות,602
הטובה,602
הכלב,602
אשתו,602
תאמין,602
מבלי,602
קרב,602
רבות,602
לכמה,602
אוו,602
הגעת,602
וחצי,601
סבא,601
בר,601
מיני,601
תקבל,601
יושב,601
הרופא,601
הרוצח,601
תשכח,601
גישה,601
בנים,601
רצינית,601
שיער,601
יחזור,601
בילי,601
הרגל,601
סיפרתי,601
בכדי,601
אספר,601
סטיב,601
הגענו,601
נתת,601
מגוחך,601
שיר,601
מביא,601
חשב,601
טומי,601
רצתה,601
אמת,601
בובי,601
להתחתן,601
כיוון,601
לאבא,601
להציע,601
מהבית,600
חומר,600
להחליף,600
שקורה,600
קטנים,600
כוכב,600
משקה,600
ידוע,600
הולדת,600
יחסים,600
קו,600
האוויר,600
קייט,600
איימי,600
איננו,600
הקורבן,600
זכות,600
חייו,600
הורג,600
אוויר,600
מנת,600
אחיך,600
תא,600
כתב,600
תזדיין,600
בקלות,599
הכדור,599
כולו,599
פתח,599
חוזרת,599
פגשתי,599
מארק,599
להיראות,599
כשהם,599
הנשים,599
יעבוד,599
אשתך,599
מאה,599
תוהה,599
תשמע,599
ולכן,599
הבנת,599
הטובים,598
ברוכים,598
יבוא,598
אחות,598
משפחת,598
אדום,598
עצוב,598
זוזו,598
לרוץ,598
ייסון,598
פתוח,598
גבירותיי,598
סמל,598
השמש,598
שוטרים,598
דלת,598
למשרד,598
בשום,598
מגיעים,598
ואולי,598
העסק,598
רכב,598
אליהם,598
דן,598
כולל,597
אמצא,597
הממ,597
להזמין,597
חמודה,597
זהירות,597
דיברנו,597
אחרות,597
לשחרר,597
רעב,597
מסוגלת,597
תחזיק,597
משקר,597
לאהוב,597
עצמה,597
לעיר,596
ם,596
שאי,596
שמתי,596
אד,596
שנתיים,596
חזקה,596
סקוט,596
חירום,596
רבותיי,596
הגופה,596
התחלתי,596
השיר,596
תספר,596
מודה,596
הרגת,596
אחוז,596
אחריו,596
האש,596
איכפת,596
לאתר,596
יראה,596
שכדאי,596
המשימה,595
נוסע,595
בלש,595
לחבר,595
לזרוק,595
בעלך,595
ניתוח,595
לדעתי,595
אצלי,595
לרקוד,595
מוכרח,595
הרוח,595
לשלוט,595
צעירה,595
מעוניין,595
מודאג,595
העתיד,595
דפוק,595
עץ,595
וכך,595
ועם,595
באמצעות,595
פרטי,594
מפשע,594
לשכנע,594
בינתיים,594
תאונה,594
ואיך,594
תיתן,594
במשהו,594
בגדים,594
דון,594
אינה,594
אחריי,594
חודש,594
עוף,594
האור,594
תפסתי,594
בריאן,594
שהן,594
אישור,594
חלום,594
מבטיחה,594
תכנית,594
אמריקה,594
לנקות,594
אהרוג,594
קרא,594
נכנסת,594
הצליח,594
צריכות,594
ביקש,594
ניסיון,594
רוברט,593
שותה,593
רגל,593
יומיים,593
שעברה,593
לוותר,593
לפנות,593
נצא,593
מתחילה,593
ניקח,593
התפקיד,593
להיפגש,593
טרי,593
בתחת,593
לוק,593
פשע,593
גנב,593
מסתבר,593
גבירתי,593
חוק,593
מחפשת,593
למשהו,593
הבאת,593
ראיות,593
וזו,593
מכה,593
הפך,592
עברו,592
קלי,592
אמה,592
החלטה,592
מטר,592
וולטר,592
שאלתי,592
נהג,592
אטפל,592
פיט,592
אשם,592
קיים,592
שבאת,592
שחשבתי,592
ואי,592
ממשיך,592
לשכוח,592
עשרים,592
נחזור,592
התקשרתי,591
קלייר,591
מזמן,591
תה,591
תשומת,591
הקול,591
ביקשתי,591
לכיוון,591
הבחורים,591
בשבילו,591
הצד,591
למשך,591
אנה,591
ומי,591
משרד,591
הקודמים,591
מאט,591
תבוא,591
שתרצה,591
הגבר,590
במרחק,590
ליום,590
התשובה,590
בידי,590
שהייתה,590
הביא,590
כשאת,590
מתגעגע,590
עברתי,590
מאמינים,590
מקבלת,590
ואן,590
הרגתי,590
קייל,590
שאעשה,590
עתה,590
שלם,590
מקשיב,590
תתחיל,590
ערך,590
ענק,590
חשבון,590
יקר,589
חברת,589
שבי,589
החתונה,589
ללבוש,589
קרובים,589
תאמר,589
מעורב,589
וויל,589
טיפשי,589
לאורך,589
במיטה,589
הממשלה,589
נושא,589
אנדי,589
רייצ,589
לילדים,589
למיטה,589
לוקחים,588
ספרי,588
אדבר,588
צו,588
הלכה,588
תרצי,588
דיבר,588
הומו,588
שקר,588
צדק,588
סונכרן,588
הראשי,588
מלך,588
הצלחת,588
תיכנס,588
משמעות,588
קחו,588
התעופה,588
למנוע,588
משטרה,588
קונה,588
העניינים,588
לדמיין,588
קי,588
חשובה,588
אליס,588
שנמצא,588
בכנות,587
תיקח,587
לוקחת,587
לסגור,587
המטוס,587
ידידי,587
שישי,587
תדבר,587
שרק,587
חזרתי,587
מרטין,587
להרשות,587
ידעו,587
סביר,587
לגנוב,587
צוחקת,587
צופה,587
מתקשר,587
תוכלו,587
טד,587
דיוויד,587
דרכים,587
הימים,587
למדתי,587
פיל,587
אינם,587
המסיבה,587
תהרוג,587
קום,587
בצרות,587
אמי,587
ני,586
יהרוג,586
נשוי,586
שבועיים,586
דו,586
הרצפה,586
ארה,586
תקשיבו,586
הקבוצה,586
מסיבת,586
תגיע,586
השגת,586
דיברת,586
זהב,586
תסלח,586
מחבב,586
הלכת,586
שומעת,586
אפשרות,586
ארד,586
להרים,586
מק,586
הפשע,586
בדיקת,586
קולונל,586
קניתי,585
חברות,585
בסכנה,585
הרגשה,585
הגנה,585
לצד,585
הלבן,585
המנהל,585
ארוכה,585
שמת,585
חיות,585
שכבר,585
המשרד,585
אשמתי,585
נסה,585
האדמה,585
נמוך,585
לקחו,585
בגיל,585
מחכים,585
ההולדת,585
רעה,585
הגברים,585
קיבלנו,585
איי,585
אצלך,585
להירגע,585
תיזהר,585
פרופסור,585
אום,585
טיפול,585
לזכור,585
שלישי,584
סיפרה,584
מדהימה,584
כלשהי,584
לאחור,584
ובכל,584
בהתחלה,584
מאושרת,584
הדירה,584
ואף,584
בנוסף,584
בתיק,584
שאל,584
גנרל,584
מכתב,584
ליסה,584
דולרים,584
רחוב,584
הברית,584
ולמה,584
יקירי,584
לעזרה,584
החלטתי,583
ריאן,583
לבין,583
לגעת,583
מבית,583
לנהל,583
צרות,583
איום,583
כלפי,583
ימין,583
לחיי,583
דה,583
הישן,583
נורה,583
בעיקר,583
שמשהו,583
דואג,583
נהרג,583
ושוב,583
פחד,583
גרה,583
לילי,583
להציג,583
פרי,583
נתנו,582
השוטרים,582
הבגדים,582
תוציא,582
מזהה,582
לעצמו,582
מחיר,582
תקווה,582
כֵּן,582
תמות,582
בעד,582
נהנה,582
אמילי,582
להן,582
הקרב,582
אחותך,582
משטרת,582
משלם,582
נוסעים,582
חום,582
מטרה,582
ללמד,582
ישנם,582
האמא,581
עיר,581
בימים,581
השינה,581
תזוז,581
גדולות,581
אמן,581
נאמר,581
לעקוב,581
אנסה,581
להיפטר,581
האבטחה,581
שאבא,581
רוג,581
צד,581
נקודה,581
שחקן,581
מוטב,581
המפתחות,581
עבדתי,581
קרטר,581
הרכבת,581
הבלש,581
אהבת,581
נקודות,581
שיחות,581
בעיניי,581
אישית,581
קים,580
כוחות,580
חוסר,580
ההיא,580
פגע,580
לנהוג,580
גיבור,580
תשובה,580
רגשות,580
השוטר,580
תפסיקו,580
מהנה,580
לשכב,580
להבטיח,580
בפרקים,580
מרוצה,580
לשיר,580
שמן,580
צבע,580
למדי,580
מכך,580
דייב,580
למקרה,580
לובש,580
לשקר,580
המחשב,580
גבוהה,580
מגעיל,580
ירה,580
שיכור,580
נפל,580
יתכן,579
להחליט,579
עליכם,579
אוה,579
לנשום,579
ראו,579
לבטוח,579
החוף,579
טעים,579
בוכה,579
הפסקה,579
קראת,579
משתמשים,579
רעים,579
שמות,579
מג,579
האהוב,579
לארי,579
בהריון,579
השטח,579
נותנים,579
קוד,579
למכונית,579
כועסת,579
כשזה,579
לשני,579
המקרה,579
למסיבה,579
האנק,579
נותנת,579
בטלוויזיה,579
לסדר,579
מבחינה,579
לקפוץ,578
תבין,578
לאדם,578
קוראת,578
מיוחדת,578
מולי,578
השופט,578
לסבול,578
מהן,578
קסון,578
בשלב,578
והייתי,578
ורק,578
